,BUILDING TYPE,TOTAL KWH,PREDICTION
35243,1,148833.0,12943.00000002309
35244,1,186825.0,17895.000000464755
35245,1,21964.0,2432.9999999463435
35248,1,198182.0,22466.000000037355
35249,1,68723.0,9473.999999968633
35251,1,141963.0,22710.000000047676
35253,1,61332.0,9418.000000030108
35255,1,138366.0,12906.000000314347
35257,1,68871.0,6262.000000445274
35258,1,75650.0,8520.000000076325
35259,1,149128.0,15536.000000218424
35261,1,24721.0,2907.000000010894
35262,1,54794.0,5658.999999978907
35263,1,31853.0,3648.0000001851295
35264,1,19239.0,2970.999999962878
35268,1,118837.0,9803.000000153497
35269,0,38452.0,4359.999999945252
35271,1,281341.0,32874.00000057712
35277,0,128773.0,18691.000000559274
35281,1,88514.0,11609.000000174887
35282,1,59337.0,10569.000000052409
35283,1,36991.0,4339.999999958809
35285,0,48347.0,7169.99999989893
35286,1,255407.0,35984.00000024601
35287,1,25174.0,4960.999999994976
35291,1,141136.0,22001.000000483367
35292,1,39980.0,3418.9999999035663
35293,0,19346.0,2513.9999999178654
35294,1,180010.0,21508.000000108168
35295,0,23267.0,2768.0000000351374
35296,1,191543.0,24877.000000174725
35298,1,65340.0,6877.000000096457
35300,1,110985.0,12978.000000066255
35301,0,82382.0,9135.999999888163
35302,1,21105.0,2318.9999999425836
35303,1,188858.0,25148.000000082888
35304,1,204678.0,25490.00000019214
35305,1,32182.0,3174.9999999393967
35307,1,120567.0,12507.000000213817
35308,1,78355.0,11508.00000011028
35309,1,99432.0,11907.000000034292
35310,1,208201.0,22226.000000507058
35311,1,17298.0,2201.9999999433767
35312,1,193027.0,20902.00000008339
35313,1,179974.0,21386.000000317323
35316,0,39694.0,5754.000000116244
35317,1,161788.0,24794.000000151344
35318,1,66073.0,8595.999999986416
35319,0,191772.0,20592.0000004175
35320,0,13095.0,910.0000000875734
35323,1,189765.0,25471.00000008584
35324,1,108777.0,15996.999999958847
35325,1,181742.0,21169.000000076478
35327,0,40290.0,3547.0000000464497
35328,1,124117.0,11651.000000013431
35329,0,75445.0,12389.999999734635
35331,1,55161.0,6937.99999990546
35333,1,41041.0,6321.000000006359
35335,1,118388.0,17833.00000023558
35336,1,63889.0,7355.999999969123
35337,1,59916.0,8885.0000001157
35339,1,68845.0,9048.999999979782
35340,1,15069.0,1189.999999970023
35342,1,18884.0,2490.9999999231313
35343,0,166404.0,10075.000000647324
35345,1,150940.0,21714.000000139662
35346,1,88978.0,12617.000000093278
35347,1,128024.0,14961.000000161608
35348,1,27191.0,3712.0000000243435
35350,1,91538.0,11406.000000178225
35351,1,92521.0,14668.999999981392
35354,1,383889.0,53018.00000077253
35356,1,330409.0,45577.00000100894
35357,0,406525.0,26725.00000068107
35358,1,70881.0,6458.000000030739
35360,0,158580.0,22410.000000102413
35362,1,61752.0,8183.999999861175
35363,1,38293.0,7142.999999873489
35364,1,92246.0,7280.000000002401
35365,1,150006.0,22640.000000035983
35366,1,37503.0,6448.99999993044
35367,1,82037.0,14331.000000092923
35368,1,92882.0,15318.000000087086
35369,1,141337.0,20540.00000009487
35372,0,216345.0,23286.99999856245
35374,1,101703.0,10264.000000110645
35375,1,51433.0,8416.00000020594
35376,1,106099.0,16452.000000033833
35377,1,20047.0,3847.999999945032
35379,1,40167.0,5565.00000031224
35380,1,121507.0,14777.999999933945
35381,1,76045.0,9414.0000000459
35382,1,90036.0,12799.000000017966
35384,1,38730.0,3310.999999980082
35385,1,56079.0,6374.000000078626
35386,1,155178.0,13355.00000005243
35387,1,55477.0,5837.000000160875
35390,1,62220.0,11822.000000026383
35391,1,27968.0,2655.999999960197
35393,1,143967.0,19925.0000001193
35394,1,18327.0,2303.999999954898
35397,1,104553.0,12736.00000008231
35398,1,58130.0,7299.999999884292
35400,1,99958.0,15711.99999995911
35401,1,88732.0,9950.000000143102
35402,1,69924.0,13286.999999966316
35404,1,38706.0,5809.999999850674
35405,1,136151.0,23516.000000090928
35407,1,37636.0,6541.99999998326
35408,1,53056.0,7319.000000002434
35409,1,43051.0,5305.99999988604
35411,1,128106.0,16046.000000144208
35412,1,48950.0,7792.00000001154
35413,0,30093.0,5021.99999995281
35414,1,56531.0,5739.999999973783
35415,1,40567.0,4327.000000063224
35417,1,17134.0,3096.999999949843
35418,1,118070.0,14202.000000132226
35419,1,76975.0,12963.000000045975
35420,1,100273.0,15669.000000087319
35421,1,40477.0,5389.999999946163
35422,1,10055.0,1502.9999999442862
35426,1,40902.0,5067.000000038794
35428,1,46314.0,4039.999999902726
35429,1,20975.0,2581.9999999388237
35432,0,127533.0,13818.000000289445
35434,0,38397.0,4388.999999623864
35436,1,133166.0,19086.000000197026
35437,0,72979.0,8245.00000027762
35438,0,51128.0,5720.999999975451
35439,1,54094.0,6028.000000004897
35440,1,48541.0,6248.0000001157405
35441,0,51359.0,6822.000000177057
35443,1,120909.0,15150.000000033124
35444,0,216529.0,18374.000000868145
35446,1,158625.0,22180.000000203334
35447,0,47095.0,6634.000000140173
35448,0,302718.0,26890.0000014631
35451,1,256912.0,28050.000000310036
35453,0,63363.0,8117.999999846523
35455,1,51563.0,5939.99999994666
35456,1,55560.0,6523.9999999819265
35458,0,44449.0,4796.999999965095
35459,1,33976.0,4319.000000216196
35460,1,136147.0,16831.000000185508
35461,0,31967.0,4100.000000030743
35462,1,85396.0,9343.00000020651
35463,1,52978.0,6662.000000076558
35464,0,87231.0,7001.000000363398
35467,1,167286.0,21191.000000346277
35468,0,521235.0,62419.000002620654
35470,0,1082355.0,122797.00000277486
35471,1,220150.0,32477.000000256812
35472,1,65353.0,6678.999999221331
35473,0,48402.0,5112.000000042881
35474,1,191663.0,26012.0000002921
35475,1,64886.0,6678.000000096881
35476,1,223740.0,31686.000000350097
35477,1,198279.0,27986.000000161897
35478,1,211938.0,26150.000000768945
35479,1,200527.0,23695.00000033788
35480,0,32839.0,6256.000000059232
35482,1,305024.0,39928.00000044306
35483,1,285748.0,40929.00000055686
35484,1,251351.0,32649.000000354557
35485,1,283838.0,28379.000000760876
35486,1,141252.0,15469.000000222837
35487,1,40205.0,2511.00000003087
35488,1,255513.0,37120.00000018554
35489,1,251767.0,38088.000000252316
35490,1,200508.0,28168.000000216874
35491,1,31199.0,2640.99999994043
35492,1,72035.0,10130.000000124335
35493,1,20169.0,3120.999999952721
35495,1,63660.0,10994.00000007382
35497,1,81845.0,9425.999999998343
35498,1,67839.0,8145.999999952826
35499,1,42503.0,3454.0000000375658
35500,1,115545.0,10825.000000100685
35501,1,264098.0,37629.0000008208
35502,1,142964.0,17318.99999988128
35503,1,30551.0,4558.999999886302
35504,1,28275.0,2818.9999999453557
35506,1,169128.0,23902.00000027305
35507,1,78025.0,11526.00000015957
35509,1,108552.0,13158.000000028722
35510,1,42744.0,5258.999999990514
35511,1,101313.0,13936.999999962381
35512,1,170844.0,22323.99999992529
35513,1,118132.0,10618.000000075135
35514,1,61975.0,11328.99999983515
35515,1,156290.0,18208.000000188113
35516,1,17544.0,2298.999999928392
35518,1,220435.0,32922.00000022219
35519,1,110287.0,12872.000000026354
35520,1,29762.0,3621.999999853031
35521,1,70986.0,6816.999999841342
35522,1,65277.0,8727.000000031003
35523,1,29843.0,5696.000000052116
35525,1,82118.0,11555.0000000644
35526,1,97602.0,11216.000000068645
35527,1,44756.0,5831.999999985806
35528,1,81748.0,10700.999999994152
35530,1,104761.0,14027.00000012241
35531,1,81976.0,11210.000000084721
35533,1,40563.0,2059.999999939926
35534,1,95583.0,11979.00000010127
35535,1,129766.0,16734.000000128788
35536,0,76622.0,9484.000000238642
35538,1,114601.0,15701.000000215423
35541,1,91351.0,13817.00000004428
35542,1,9955.0,1863.9999999517731
35543,1,26816.0,4096.999999962194
35544,1,69579.0,11550.000000012918
35546,1,38007.0,5171.0000000067175
35547,0,11665.0,1777.999999933143
35548,1,119984.0,17208.000000178774
35549,1,33786.0,3431.99999997968
35551,1,62370.0,8629.000000020094
35552,1,73375.0,9266.000000086235
35553,1,157655.0,14290.000000353448
35554,1,76080.0,11946.000000102333
35556,1,13368.0,2757.9999999513857
35557,1,73797.0,7854.000000203359
35559,1,39468.0,4968.999999976275
35560,0,61438.0,6726.999999971986
35561,1,46554.0,4288.000000163191
35565,1,114262.0,13871.000000352607
35566,1,20300.0,1937.9999999211705
35568,1,79968.0,8700.000000106154
35569,1,83736.0,8503.99999996611
35571,1,132225.0,16688.000000304553
35572,1,34164.0,3803.9999999807824
35574,1,38694.0,4280.999999920021
35575,1,104883.0,7279.999999880567
35577,1,53018.0,6116.9999999973825
35581,1,117389.0,13823.000000173388
35582,1,147990.0,17274.00000022186
35583,1,119544.0,12698.00000017189
35584,1,34749.0,3997.9999999805987
35586,1,110711.0,14858.000000122627
35587,1,47007.0,4757.000000073789
35588,0,287363.0,31388.00000078125
35589,0,58850.0,6359.00000007261
35591,1,126279.0,14688.000000087646
35592,1,50950.0,5474.999999897451
35593,1,45925.0,6788.999999944432
35594,1,113340.0,15031.000000057662
35595,1,95928.0,12700.000000546259
35596,1,44338.0,5694.000000016389
35597,1,96281.0,12683.999999998563
35598,1,58236.0,7384.999999975076
35600,1,17261.0,2509.9999999282572
35601,0,330350.0,36580.000001050124
35602,1,73775.0,6500.999999884749
35603,1,9488.0,568.9999999298634
35606,1,114110.0,19084.00000003989
35608,1,115745.0,17068.000000092827
35611,1,111620.0,15368.00000006364
35612,1,30928.0,2706.000000022221
35613,1,62660.0,8438.999999957457
35619,1,89293.0,10446.000000024724
35622,1,196553.0,23192.000000499895
35623,1,121433.0,15800.999999934093
35625,1,50963.0,5858.000000055305
35629,1,76958.0,7413.000000104856
35630,1,56011.0,8034.000000118491
35631,1,65886.0,6131.9999999819975
35633,1,44765.0,6194.999999966451
35634,1,74787.0,8095.999999970143
35635,1,15848.0,1277.9999998923158
35636,1,29606.0,3709.000000007358
35638,1,95967.0,9048.00000011666
35639,0,26075.0,3110.9999999548927
35640,1,24779.0,2914.99999999592
35641,1,56004.0,6191.000000014101
35643,1,50889.0,5666.00000012977
35644,1,57845.0,6730.000000228878
35645,1,46121.0,5523.999999957265
35646,1,48568.0,5745.999999999314
35647,1,86560.0,10715.000000163927
35648,1,49317.0,6216.999999961026
35649,1,152514.0,22928.000000034517
35650,1,35745.0,4442.999999989834
35651,1,132673.0,16332.99999998826
35652,1,68244.0,5798.000000064072
35653,1,36080.0,5473.999999964493
35654,1,142172.0,17218.0000003549
35655,1,32943.0,4699.999999924974
35656,1,93442.0,11936.000000090455
35657,1,66340.0,8394.000000058924
35658,1,65873.0,7623.000000065853
35661,1,137490.0,16193.00000010884
35663,1,46078.0,7310.000000033806
35664,1,135640.0,17319.000000202344
35665,1,127697.0,16508.00000010215
35666,1,44247.0,6129.999999979142
35668,1,137411.0,19340.99999998959
35669,1,14825.0,911.0000000790969
35670,1,93480.0,9902.999999985605
35672,1,56194.0,5297.000000135082
35673,1,93728.0,9995.000000114316
35674,1,8422.0,343.0000000328728
35675,0,184569.0,22909.00000059085
35676,1,50834.0,3371.0000000220116
35677,1,45564.0,5503.000000010763
35678,1,173254.0,16429.00000033592
35681,1,66949.0,8222.000000689291
35682,1,36424.0,4194.00000005334
35684,1,72705.0,9074.000000372287
35685,1,60219.0,6694.000000076745
35686,1,67791.0,11253.999999952986
35687,1,94434.0,11980.000001369888
35688,1,55761.0,5717.0000001879835
35691,1,39783.0,6269.999999945618
35692,1,84892.0,13418.000000015956
35694,1,82022.0,8937.000000174976
35700,1,34383.0,5594.999999926662
35701,0,98836.0,10825.00000093661
35702,1,113314.0,15126.000001224787
35703,1,56281.0,6166.000000213171
35704,0,94241.0,9881.000000542306
35705,1,73473.0,8292.000000408814
35709,1,81612.0,9070.000000438284
35710,1,72596.0,9584.000000129576
35711,0,268673.0,24531.000001464792
35712,0,78931.0,7963.000000581487
35713,1,40726.0,5068.000000052123
35716,1,149036.0,17058.000000111435
35717,1,32979.0,4147.999999980473
35718,0,23536.0,2502.9999999810716
35719,1,144710.0,16214.000000179838
35720,0,137264.0,17898.000000360025
35723,0,105644.0,14197.000000068398
35725,1,72550.0,5680.000000193173
35726,1,37700.0,3917.9999999112297
35727,1,26074.0,4073.999999918955
35728,1,43943.0,5608.9999999612555
35731,1,120158.0,14402.000000173555
35732,1,108418.0,17091.000000057527
35733,1,91295.0,15528.000000116484
35734,1,112609.0,19189.99999993101
35735,0,192481.0,25431.00000022855
35737,0,48957.0,7493.000000131362
35739,1,13880.0,1581.000000154625
35740,1,77517.0,7608.00000002932
35741,1,84410.0,8052.000000030761
35743,1,129646.0,16694.000000198583
35744,1,62408.0,7451.000000057375
35748,1,82480.0,11302.000000095919
35749,1,57040.0,8083.000000048738
35751,1,80311.0,10017.000000395177
35752,1,23646.0,3586.000000084201
35753,1,63348.0,8405.999999993484
35755,1,93517.0,10487.000000122658
35756,1,78921.0,9876.000000089063
35758,1,127401.0,13886.000000039978
35759,1,78765.0,14351.999999929427
35760,0,598146.0,80412.00000108332
35764,1,100600.0,14359.000000171573
35765,1,58857.0,6657.000000156726
35767,0,92827.0,10370.000000880405
35768,0,28342.0,3147.0000000613454
35769,1,164535.0,17671.000000232376
35770,1,15170.0,2472.999999933727
35773,1,150331.0,18318.000000143496
35774,0,412118.0,61770.00000062279
35775,1,214484.0,33722.000000264015
35776,0,124601.0,12839.000000995937
35778,1,242892.0,30165.000001171353
35779,0,76205.0,10466.000000385851
35781,1,100527.0,11003.000000047668
35783,1,172487.0,22928.000000126096
35786,0,689098.0,74324.00000164473
35787,1,83586.0,9208.000000206006
35794,1,29129.0,3682.999999962778
35796,1,63958.0,7738.000000015572
35800,0,78478.0,8771.00000023988
35818,1,24142.0,1867.9999999340216
35821,1,148581.0,18820.000000172666
35823,1,269630.0,33549.00000016518
35829,0,90412.0,11972.000000871098
35833,1,106614.0,9153.99999997903
35839,1,60253.0,8549.999999974372
35844,1,68806.0,8657.99999998855
35846,0,489490.0,59203.00000225988
35857,1,49149.0,6245.00000084981
35861,0,94399.0,10431.999999999894
35862,1,144300.0,17613.00000018694
35865,0,492754.0,62790.00000152846
35866,0,253268.0,32615.000001127126
35867,0,1646278.0,172526.0000044491
35868,0,45635.0,4363.000000154059
35872,1,121510.0,17130.000000585962
35873,1,42963.0,5852.999999940437
35876,1,304333.0,42342.00000023745
35884,1,265055.0,32896.00000032839
35891,0,259381.0,36133.000000355634
35893,1,68907.0,8672.0000001433
35895,1,90222.0,9048.000000109563
35896,1,16308.0,1567.9999999476477
35897,0,396827.0,42104.00000097166
35899,0,84880.0,12037.000000112828
35900,1,186602.0,23631.99999984939
35902,1,56746.0,6829.00000003352
35903,1,49270.0,4433.000000018565
35904,0,47747.0,4727.000000237635
35905,1,42570.0,2795.9999999022893
35906,1,85898.0,8572.000000070284
35907,1,38585.0,4359.999999971598
35908,1,152852.0,16735.000000094336
35910,0,26785.0,3669.0000000242635
35911,0,88905.0,11214.00000005577
35912,1,40019.0,3900.9999999046668
35915,1,89296.0,8965.999999986721
35920,0,97435.0,11629.999999978216
35921,1,80985.0,9505.000000050313
35922,1,36938.0,5082.000000001781
35924,1,57200.0,7190.000000011336
35925,1,86104.0,11312.000000074058
35926,1,93471.0,9235.000000280163
35927,0,119048.0,13821.000000278056
35928,1,56149.0,7702.999999986567
35929,1,89503.0,8244.000000102631
35933,0,11093.0,1590.9999999199008
35934,1,69575.0,8250.00000006797
35936,1,49904.0,5615.999999889911
35937,0,30961.0,4222.999999905422
35938,1,157307.0,13928.000000211774
35939,1,180282.0,22457.000000365333
35940,1,37753.0,6407.99999989119
35942,1,185436.0,26363.999999987213
35943,1,30888.0,3870.999999968104
35947,1,131925.0,12111.00000028139
35948,0,84752.0,7512.000000212007
35951,1,182303.0,19648.000000253338
35954,1,204914.0,25294.00000028799
35956,1,281423.0,29042.000000621796
35957,1,40831.0,4264.999999924037
35962,1,21040.0,3025.000000044809
35963,1,150964.0,19218.00000013982
35964,1,13817.0,1490.9999999480315
35965,1,225651.0,28070.00000026358
35966,1,124696.0,11020.000000043765
35967,0,293675.0,30461.00000054946
35968,0,32859.0,3115.9999998901476
35971,1,277684.0,25299.000000378936
35974,1,187690.0,19028.000000218763
35975,1,28237.0,3210.999999938078
35977,0,51821.0,6621.000000162407
35978,1,68593.0,8416.000000273478
35979,1,152513.0,16455.000000365886
35980,1,167161.0,18511.000000374956
35981,1,96725.0,10774.00000014763
35984,1,25950.0,2057.999999983518
35986,1,34414.0,1227.9999999590473
35987,1,51347.0,6428.999999999736
35989,1,27078.0,2891.9999999315696
35990,1,64083.0,10477.00000000932
35991,1,107528.0,10802.000000154285
35992,1,17262.0,1964.9999999845677
35993,1,137030.0,13154.000000154323
35995,1,140783.0,16408.000000128177
35997,1,105401.0,11980.000000200649
35999,1,99244.0,12047.000000085507
36002,1,146310.0,13300.000000108079
36003,1,119124.0,11706.000000027516
36007,0,397227.0,37220.00000146242
36009,0,62588.0,7255.000000138993
36011,1,44684.0,5568.999999975225
36014,1,225628.0,29091.000000580992
36016,1,376728.0,37602.00000053748
36017,1,57911.0,8803.99999993563
36018,1,19035.0,1851.9999999234424
36019,1,97540.0,7443.999999983378
36022,1,71717.0,7624.000000175798
36023,1,143379.0,16218.000000205595
36026,1,60330.0,7305.999999927868
36027,1,62341.0,7765.999999953745
36029,1,77385.0,7571.000000043761
36034,1,128968.0,15783.000000176165
36039,0,112203.0,14990.000001511475
36051,1,88654.0,11179.999999655443
36052,0,1453971.0,110408.00000547318
36053,0,21922.0,2473.000000182108
36055,1,67695.0,8968.00000004072
36056,1,321144.0,35745.00000082387
36057,0,19316.0,2387.0000001179887
36061,1,58290.0,7903.000000100556
36063,1,48633.0,5286.000000145923
36065,0,64954.0,8113.999999977237
36067,1,41927.0,5193.000000028502
36073,1,50684.0,6141.000000677384
36081,1,51824.0,7038.999999995009
36082,0,32315.0,2302.9999996612405
36088,1,37641.0,4984.000000042992
36090,1,52509.0,5364.000000019769
36101,1,50956.0,6457.00000000762
36114,0,1102396.0,111228.00000361548
36123,0,317832.0,37585.00000043234
36126,1,72457.0,8120.000000080423
36132,1,86863.0,11613.000000170683
36133,1,140321.0,16653.000001409426
36135,1,32777.0,3280.9999999442625
36138,1,34325.0,4488.0000000508335
36140,0,45913.0,5367.000000044201
36146,0,62181.0,6383.000000340689
36151,0,204960.0,23087.000001335888
36154,0,122957.0,15754.000000734348
36155,0,80772.0,7705.000000344768
36157,1,22790.0,2168.999999860478
36163,0,214303.0,28351.000000853288
36166,0,101971.0,12578.000000721058
36167,0,119748.0,14662.00000031017
36168,1,154385.0,16356.000000346019
36170,1,241301.0,31435.000000755725
36173,1,129575.0,17182.000000110897
36179,1,20662.0,2369.9999999507945
36180,1,45400.0,4685.000000082819
36183,1,107370.0,12762.000000037264
36184,1,36646.0,7155.999999885969
